2025-07-05 10:36:53.258 [main] INFO  com.itheima.TliasWebManagementApplication - Starting TliasWebManagementApplication using Java 17.0.14 with PID 54156 (/Users/zhoushihao/IdeaProjects/web-ai-project02/tlias-web-management/target/classes started by zhoushihao in /Users/zhoushihao/IdeaProjects/web-ai-project02)
2025-07-05 10:36:55.211 [RMI TCP Connection(2)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-05 10:37:20.006 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 10:37:20.154 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 10:37:55.155 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Retrograde clock change detected (housekeeper delta=29s833ms), soft-evicting connections from pool.
2025-07-05 10:43:56.760 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-07-05 10:43:56.766 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2025-07-05 10:43:56.771 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-07-05 10:43:56.774 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-07-05 10:44:14.175 [main] INFO  com.itheima.TliasWebManagementApplication - Starting TliasWebManagementApplication using Java 17.0.14 with PID 54436 (/Users/zhoushihao/IdeaProjects/web-ai-project02/tlias-web-management/target/classes started by zhoushihao in /Users/zhoushihao/IdeaProjects/web-ai-project02)
2025-07-05 10:44:14.177 [main] INFO  com.itheima.TliasWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-05 10:44:14.936 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-05 10:44:14.944 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-07-05 10:44:14.945 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-07-05 10:44:14.945 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.40]
2025-07-05 10:44:14.973 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-05 10:44:14.974 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 769 ms
2025-07-05 10:44:15.473 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2025-07-05 10:44:15.504 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-07-05 10:44:15.515 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-05 10:44:15.528 [main] INFO  com.itheima.TliasWebManagementApplication - Started TliasWebManagementApplication in 1.613 seconds (process running for 2.091)
2025-07-05 10:44:15.612 [RMI TCP Connection(2)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-05 10:44:15.612 [RMI TCP Connection(2)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-07-05 10:44:15.612 [RMI TCP Connection(4)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-07-05 10:44:15.613 [RMI TCP Connection(2)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-07-05 10:44:15.795 [RMI TCP Connection(4)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@698b888
2025-07-05 10:44:15.797 [RMI TCP Connection(4)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-05 10:44:29.337 [http-nio-8080-exec-1] INFO  com.itheima.controller.DeptController - 检索全部部门数据
2025-07-05 10:44:29.395 [http-nio-8080-exec-1] INFO  com.itheima.controller.DeptController - 检索成功
2025-07-05 10:44:46.355 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-07-05 10:44:46.361 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2025-07-05 10:44:46.365 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-07-05 10:44:46.368 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-07-05 10:45:52.695 [main] INFO  com.itheima.TliasWebManagementApplication - Starting TliasWebManagementApplication using Java 17.0.14 with PID 54474 (/Users/zhoushihao/IdeaProjects/web-ai-project02/tlias-web-management/target/classes started by zhoushihao in /Users/zhoushihao/IdeaProjects/web-ai-project02)
2025-07-05 10:45:52.696 [main] INFO  com.itheima.TliasWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-05 10:45:53.359 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-05 10:45:53.366 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-07-05 10:45:53.367 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-07-05 10:45:53.367 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.40]
2025-07-05 10:45:53.398 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-05 10:45:53.398 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 679 ms
2025-07-05 10:45:53.893 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2025-07-05 10:45:53.927 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-07-05 10:45:53.938 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-05 10:45:53.951 [main] INFO  com.itheima.TliasWebManagementApplication - Started TliasWebManagementApplication in 1.479 seconds (process running for 1.95)
2025-07-05 10:45:54.160 [RMI TCP Connection(3)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-05 10:45:54.160 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-07-05 10:45:54.161 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-07-05 10:45:54.161 [RMI TCP Connection(2)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-07-05 10:45:54.348 [RMI TCP Connection(2)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6384f019
2025-07-05 10:45:54.350 [RMI TCP Connection(2)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-05 10:46:26.602 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-07-05 10:46:26.609 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2025-07-05 10:46:26.614 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-07-05 10:46:26.618 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-07-05 10:46:54.233 [main] INFO  com.itheima.TliasWebManagementApplication - Starting TliasWebManagementApplication using Java 17.0.14 with PID 54493 (/Users/zhoushihao/IdeaProjects/web-ai-project02/tlias-web-management/target/classes started by zhoushihao in /Users/zhoushihao/IdeaProjects/web-ai-project02)
2025-07-05 10:46:54.235 [main] INFO  com.itheima.TliasWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-05 10:46:54.894 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-05 10:46:54.901 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-07-05 10:46:54.902 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-07-05 10:46:54.902 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.40]
2025-07-05 10:46:54.928 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-05 10:46:54.928 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 672 ms
2025-07-05 10:46:55.428 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2025-07-05 10:46:55.460 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-07-05 10:46:55.470 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-05 10:46:55.482 [main] INFO  com.itheima.TliasWebManagementApplication - Started TliasWebManagementApplication in 1.471 seconds (process running for 1.904)
2025-07-05 10:46:55.729 [RMI TCP Connection(2)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-05 10:46:55.729 [RMI TCP Connection(2)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-07-05 10:46:55.729 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-07-05 10:46:55.730 [RMI TCP Connection(2)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-07-05 10:46:55.909 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2fe4dce
2025-07-05 10:46:55.911 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-05 10:46:56.937 [http-nio-8080-exec-1] INFO  com.itheima.controller.DeptController - 检索id为4的部门数据
2025-07-05 10:46:56.993 [http-nio-8080-exec-1] INFO  com.itheima.controller.DeptController - 查询成功
2025-07-05 10:47:07.165 [http-nio-8080-exec-2] INFO  com.itheima.controller.DeptController - 修改id为4的部门名称为人事部
2025-07-05 10:47:07.180 [http-nio-8080-exec-2] INFO  com.itheima.controller.DeptController - 修改成功，1条数据被影响
2025-07-05 10:47:07.196 [http-nio-8080-exec-3] INFO  com.itheima.controller.DeptController - 检索全部部门数据
2025-07-05 10:47:07.202 [http-nio-8080-exec-3] INFO  com.itheima.controller.DeptController - 检索成功
2025-07-05 10:48:11.321 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 10:48:11.417 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:03:13.606 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:03:13.625 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:08:06.724 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=5m10s625ms).
2025-07-05 11:09:32.953 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:09:32.964 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:12:03.266 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m26s527ms).
2025-07-05 11:18:11.669 [http-nio-8080-exec-7] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:18:11.682 [http-nio-8080-exec-7] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:18:18.135 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:18:18.144 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:19:59.055 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:19:59.064 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:21:50.517 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:21:50.541 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:23:22.136 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:23:22.144 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:24:38.350 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:24:38.357 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:25:07.445 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:25:07.451 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:26:21.845 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:26:21.852 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:26:28.728 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:26:28.736 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:27:49.570 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:27:49.579 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:29:49.412 [http-nio-8080-exec-7] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:29:49.419 [http-nio-8080-exec-7] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:30:50.407 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:30:50.415 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:31:12.777 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:31:12.784 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:33:46.723 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:33:46.732 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:37:32.181 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:37:32.191 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:40:13.620 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:40:13.626 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:40:19.313 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:40:19.320 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 11:40:50.167 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 11:40:50.173 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 12:01:27.883 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 12:01:27.899 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 12:01:29.051 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 12:01:29.058 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 12:01:30.511 [http-nio-8080-exec-7] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 12:01:30.516 [http-nio-8080-exec-7] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 12:01:31.128 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 12:01:31.135 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 12:02:20.280 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 12:02:20.285 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 12:03:58.950 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 12:03:58.961 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:06:47.556 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h2m43s769ms).
2025-07-05 13:38:31.880 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=31m44s324ms).
2025-07-05 13:38:33.113 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:38:33.123 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:38:34.122 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:38:34.130 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:38:35.755 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:38:35.762 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:45:15.357 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:45:15.383 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:46:03.615 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:46:03.621 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:48:58.965 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:48:58.971 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:49:39.122 [http-nio-8080-exec-7] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:49:39.127 [http-nio-8080-exec-7] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:54:41.728 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:54:41.743 [http-nio-8080-exec-8] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:54:45.840 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:54:45.848 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:56:23.110 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:56:23.114 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:56:25.788 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:56:25.796 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:58:35.777 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:58:35.790 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 13:59:39.491 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 13:59:39.495 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 14:01:13.593 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 14:01:13.600 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 14:05:02.462 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 14:05:02.487 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 14:08:18.455 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-05 14:08:18.460 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-05 14:12:51.937 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-07-05 14:12:51.947 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2025-07-05 14:12:51.955 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-07-05 14:12:51.961 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-07-05 14:21:19.384 [main] INFO  com.itheima.TliasWebManagementApplication - Starting TliasWebManagementApplication using Java 17.0.14 with PID 56112 (/Users/zhoushihao/IdeaProjects/web-ai-project02/tlias-web-management/target/classes started by zhoushihao in /Users/zhoushihao/IdeaProjects/web-ai-project02)
2025-07-05 14:21:19.386 [main] INFO  com.itheima.TliasWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-05 14:21:20.101 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-05 14:21:20.111 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-07-05 14:21:20.113 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-07-05 14:21:20.113 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.40]
2025-07-05 14:21:20.143 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-05 14:21:20.143 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 733 ms
2025-07-05 14:21:20.635 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2025-07-05 14:21:20.668 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-07-05 14:21:20.678 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-05 14:21:20.691 [main] INFO  com.itheima.TliasWebManagementApplication - Started TliasWebManagementApplication in 1.55 seconds (process running for 2.161)
2025-07-05 14:21:21.092 [RMI TCP Connection(1)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-05 14:21:21.092 [RMI TCP Connection(1)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
