2025-07-06 15:53:23.231 [main] INFO  com.itheima.TliasWebManagementApplication - Starting TliasWebManagementApplication using Java 17.0.14 with PID 62275 (/Users/zhoushihao/IdeaProjects/web-ai-project02/tlias-web-management/target/classes started by zhoushihao in /Users/zhoushihao/IdeaProjects/web-ai-project02)
2025-07-06 15:53:23.233 [main] INFO  com.itheima.TliasWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-06 15:53:23.973 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-06 15:53:23.981 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-07-06 15:53:23.982 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-07-06 15:53:23.983 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.40]
2025-07-06 15:53:24.010 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-06 15:53:24.010 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 750 ms
2025-07-06 15:53:24.546 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2025-07-06 15:53:24.580 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-07-06 15:53:24.591 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-06 15:53:24.605 [main] INFO  com.itheima.TliasWebManagementApplication - Started TliasWebManagementApplication in 1.651 seconds (process running for 2.169)
2025-07-06 15:53:25.220 [RMI TCP Connection(4)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-06 15:53:25.221 [RMI TCP Connection(4)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-07-06 15:53:25.220 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-07-06 15:53:25.221 [RMI TCP Connection(4)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2025-07-06 15:53:25.424 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5fa25ff4
2025-07-06 15:53:25.431 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-06 15:53:29.623 [http-nio-8080-exec-1] INFO  com.itheima.controller.DeptController - 检索全部部门数据
2025-07-06 15:53:29.680 [http-nio-8080-exec-1] INFO  com.itheima.controller.DeptController - 检索成功
2025-07-06 15:53:33.769 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-06 15:53:33.854 [http-nio-8080-exec-2] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-06 15:53:37.404 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,1,20
2025-07-06 15:53:37.414 [http-nio-8080-exec-3] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-06 15:53:51.137 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,10,20
2025-07-06 15:53:51.151 [http-nio-8080-exec-4] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-06 15:53:52.888 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,8,20
2025-07-06 15:53:52.901 [http-nio-8080-exec-5] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-06 15:53:53.467 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 分页查询:,null,null,7,20
2025-07-06 15:53:53.479 [http-nio-8080-exec-6] INFO  com.itheima.controller.EmpController - 查询成功
2025-07-06 15:59:42.005 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-07-06 15:59:42.013 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2025-07-06 15:59:42.018 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-07-06 15:59:42.025 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
